,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Average_tenure_Charges,Average_Annual_Charges
5066,7191-ADRGF,44,No,Two year,Bank transfer (automatic),54.3,2390.45,0,54.32840909090908,528.2762430939226
5067,5018-LXQQG,30,Yes,Month-to-month,Bank transfer (automatic),66.3,1923.5,0,64.11666666666666,348.1447963800905
5068,6892-BOGQE,71,Yes,Two year,Bank transfer (automatic),20.9,1493.2,0,21.03098591549296,857.3397129186604
5069,1602-IJQQE,4,Yes,Month-to-month,Electronic check,75.35,338.1,1,84.525,53.84472461844725
5070,4628-WQCQQ,35,Yes,One year,Electronic check,85.15,3030.6,1,86.58857142857143,427.09571344685844
5071,1746-TGTWV,1,Yes,Month-to-month,Credit card (automatic),75.35,75.35,0,75.35,12.0
5072,5995-SNNEW,23,Yes,Month-to-month,Electronic check,104.45,2184.85,0,94.99347826086957,251.01196744853996
5073,8050-WYBND,22,No,One year,Credit card (automatic),49.45,1031.4,0,46.88181818181818,250.28918099089992
5074,2821-WARNZ,49,Yes,One year,Credit card (automatic),19.45,921.3,0,18.802040816326528,568.4113110539846
5075,4879-GZLFH,42,Yes,Month-to-month,Electronic check,92.15,3875.4,0,92.27142857142857,504.6641345632121
5076,1644-IRKSF,33,Yes,One year,Electronic check,93.8,3124.5,1,94.68181818181819,399.72281449893393
5077,8314-HTWVE,7,Yes,Two year,Mailed check,19.85,144.15,0,20.592857142857145,87.14357682619648
5078,9402-ROUMJ,67,Yes,One year,Bank transfer (automatic),100.25,6689.0,0,99.83582089552239,800.6783042394014
5079,2507-QZPQS,15,Yes,Month-to-month,Electronic check,95.7,1451.1,0,96.74,181.95611285266455
5080,7159-NOKYQ,67,Yes,Two year,Electronic check,93.15,6368.2,0,95.04776119402985,820.380032206119
5081,5707-ZMDJP,53,Yes,Two year,Mailed check,69.7,3729.6,0,70.36981132075472,642.1119081779053
5082,8779-YIQQA,21,Yes,One year,Mailed check,19.8,350.1,0,16.67142857142857,212.1818181818182
5083,7136-IHZJA,40,Yes,Month-to-month,Mailed check,71.35,2847.2,0,71.17999999999999,478.8563419761738
5084,8966-OIQHG,22,Yes,One year,Bank transfer (automatic),20.75,452.35,0,20.561363636363637,261.6
5085,7074-STDCN,39,No,Month-to-month,Electronic check,40.6,1494.5,0,38.32051282051282,441.7241379310345
5086,3705-PSNGL,45,Yes,One year,Electronic check,20.4,930.45,1,20.67666666666667,547.3235294117648
5087,8739-QOTTN,2,Yes,Month-to-month,Mailed check,20.35,41.85,0,20.925,24.678132678132677
5088,1399-OUPJN,57,Yes,Two year,Bank transfer (automatic),19.75,1272.05,0,22.316666666666666,772.8911392405064
5089,0277-BKSQP,8,Yes,Month-to-month,Electronic check,54.4,475.1,0,59.3875,104.8014705882353
5090,6502-HCJTI,7,Yes,Month-to-month,Credit card (automatic),94.7,673.1,1,96.15714285714286,85.29250263991553
5091,2606-RMDHZ,6,No,Month-to-month,Credit card (automatic),30.5,208.7,1,34.78333333333333,82.11147540983606
5092,5774-XZTQC,7,Yes,Month-to-month,Mailed check,20.45,150.75,0,21.535714285714285,88.45965770171149
5093,2676-SSLTO,49,Yes,Two year,Bank transfer (automatic),66.15,3199.0,0,65.28571428571429,580.3174603174602
5094,6266-QHOJZ,65,Yes,One year,Electronic check,89.85,5844.65,0,89.9176923076923,780.5876460767947
5095,7269-JISCY,55,Yes,One year,Bank transfer (automatic),45.05,2462.6,0,44.77454545454545,655.9644839067703
5096,0363-SVHYR,71,Yes,Two year,Bank transfer (automatic),86.85,6263.8,0,88.22253521126761,865.4645941278067
5097,8547-NSBBO,35,Yes,Month-to-month,Mailed check,96.75,3403.4,0,97.24000000000001,422.12713178294575
5098,8258-GSTJK,3,Yes,Month-to-month,Electronic check,77.0,237.75,1,79.25,37.05194805194805
5099,6861-OKBCE,11,Yes,Month-to-month,Credit card (automatic),20.1,221.35,1,20.12272727272727,132.14925373134326
5100,9940-RHLFB,1,Yes,Month-to-month,Electronic check,75.3,75.3,1,75.3,12.0
5101,6591-QGOYB,17,Yes,Month-to-month,Bank transfer (automatic),106.65,1672.1,0,98.35882352941177,188.14064697609
5102,9070-BCKQP,72,Yes,Two year,Credit card (automatic),110.15,7881.2,0,109.46111111111111,858.5964593735814
5103,6421-SZVEM,28,Yes,One year,Bank transfer (automatic),82.85,2320.8,0,82.88571428571429,336.1448400724201
5104,1328-EUZHC,18,Yes,Two year,Mailed check,20.1,370.5,0,20.583333333333332,221.19402985074623
5105,2995-UPRYS,40,Yes,One year,Credit card (automatic),99.2,4062.2,1,101.55499999999999,491.39516129032256
5106,8878-RYUKI,52,Yes,Month-to-month,Electronic check,59.45,3043.7,0,58.5326923076923,614.3717409587888
5107,9633-DENPU,47,Yes,Month-to-month,Bank transfer (automatic),58.6,2723.4,0,57.94468085106383,557.692832764505
5108,7811-JIVPF,23,Yes,Month-to-month,Credit card (automatic),49.7,1081.25,0,47.01086956521739,261.06639839034204
5109,7113-HIPFI,66,Yes,Two year,Mailed check,65.85,4097.05,0,62.07651515151515,746.615034168565
5110,8541-QVFKM,8,Yes,Month-to-month,Electronic check,73.5,632.2,0,79.025,103.21632653061225
5111,6686-YPGHK,47,Yes,Month-to-month,Mailed check,85.5,4042.3,1,86.00638297872341,567.340350877193
5112,1383-EZRWL,7,Yes,Month-to-month,Mailed check,20.05,164.85,1,23.55,98.66334164588528
5113,9258-CNWAC,71,Yes,Two year,Credit card (automatic),113.65,8166.8,0,115.02535211267606,862.3106027276726
5114,5371-VYLSX,50,Yes,Month-to-month,Electronic check,83.4,4113.7,0,82.274,591.8992805755395
5115,6374-AFWOX,46,Yes,Two year,Mailed check,65.65,3047.15,0,66.24239130434783,556.980959634425
5116,4759-TRPLW,1,Yes,Month-to-month,Electronic check,70.4,70.4,1,70.4,12.0
5117,5317-FLPJF,66,No,Two year,Bank transfer (automatic),61.35,4193.4,0,63.53636363636363,820.2249388753056
5118,7621-VPNET,42,Yes,Month-to-month,Credit card (automatic),85.9,3729.75,0,88.80357142857143,521.0360884749708
5119,6034-YMTOB,5,Yes,Month-to-month,Mailed check,75.65,399.45,0,79.89,63.36285525446132
5120,8563-IIOXK,7,Yes,One year,Electronic check,49.75,331.3,1,47.32857142857143,79.91155778894473
5121,4903-CNOZC,29,Yes,One year,Credit card (automatic),70.9,1964.6,0,67.7448275862069,332.5133991537376
5122,4353-HYOJD,27,Yes,Month-to-month,Mailed check,49.85,1336.15,0,49.48703703703704,321.6409227683049
5123,8020-BWHYL,15,Yes,Month-to-month,Credit card (automatic),75.3,1147.45,1,76.49666666666667,182.8605577689243
5124,7267-FRMJW,25,Yes,Two year,Mailed check,20.1,486.05,0,19.442,290.17910447761193
5125,2982-VPSGI,11,Yes,Month-to-month,Electronic check,94.0,1078.9,1,98.08181818181819,137.73191489361704
5126,4188-FRABG,57,Yes,Month-to-month,Electronic check,103.05,5925.75,0,103.96052631578948,690.0436681222708
5127,8199-ZLLSA,67,Yes,One year,Bank transfer (automatic),118.35,7804.15,1,116.47985074626865,791.2953105196451
5128,4128-ETESU,47,Yes,Month-to-month,Electronic check,99.7,4747.2,0,101.00425531914894,571.3781344032096
5129,0620-DLSLK,13,Yes,Month-to-month,Mailed check,81.9,1028.9,0,79.14615384615385,150.75457875457874
5130,4625-EWPTF,8,No,Month-to-month,Electronic check,30.45,226.45,1,28.30625,89.24137931034483
5131,5980-NOPLP,44,Yes,Month-to-month,Electronic check,96.1,4364.1,1,99.18409090909091,544.9448491155047
5132,3850-OKINF,71,Yes,One year,Electronic check,66.2,4692.55,0,66.09225352112676,850.6132930513595
5133,6892-XPFPU,24,Yes,Month-to-month,Electronic check,104.25,2433.9,1,101.41250000000001,280.1611510791367
5134,8010-EZLOU,15,Yes,Month-to-month,Electronic check,80.2,1217.25,1,81.15,182.13216957605985
5135,1156-ZFYDO,1,Yes,Month-to-month,Electronic check,19.75,19.75,0,19.75,12.0
5136,3295-YVUSR,2,Yes,Month-to-month,Mailed check,72.6,154.3,0,77.15,25.50413223140496
5137,8016-NCFVO,55,Yes,Month-to-month,Electronic check,116.5,6382.55,0,116.04636363636364,657.4300429184549
5138,4119-ZYPZY,71,Yes,Two year,Electronic check,106.8,7623.2,0,107.36901408450704,856.5393258426967
5139,5549-ZGHFB,50,Yes,Two year,Mailed check,24.95,1261.45,0,25.229,606.7094188376753
5140,7577-SWIFR,1,Yes,Month-to-month,Electronic check,89.25,89.25,0,89.25,12.0
5141,0303-WMMRN,5,Yes,Month-to-month,Mailed check,19.25,86.05,0,17.21,53.641558441558445
5142,6408-OTUBZ,66,Yes,One year,Bank transfer (automatic),104.55,6779.05,0,102.7128787878788,778.0832137733142
5143,5204-HMGYF,49,Yes,One year,Mailed check,87.2,4345.0,0,88.6734693877551,597.9357798165137
5144,1078-TDCRN,3,No,Month-to-month,Electronic check,30.75,82.85,0,27.616666666666664,32.33170731707317
5145,3727-OVPRY,66,Yes,One year,Credit card (automatic),25.7,1714.55,0,25.9780303030303,800.568093385214
5146,3797-FKOGQ,11,Yes,Month-to-month,Electronic check,86.2,893.2,0,81.2,124.34338747099767
5147,7622-NXQZR,28,No,Month-to-month,Credit card (automatic),30.1,810.85,0,28.958928571428572,323.2624584717608
5148,6196-HBOBZ,65,Yes,Two year,Electronic check,99.35,6347.55,0,97.65461538461538,766.689481630599
5149,3970-XGJDU,62,Yes,Two year,Credit card (automatic),19.2,1123.65,0,18.123387096774195,702.2812500000001
5150,7017-VFULY,2,Yes,Month-to-month,Bank transfer (automatic),20.1,43.15,0,21.575,25.761194029850746
5151,5562-YJQGT,2,Yes,Month-to-month,Credit card (automatic),20.35,35.1,0,17.55,20.697788697788695
5152,8807-OPMBM,55,Yes,Two year,Credit card (automatic),25.65,1388.0,0,25.236363636363638,649.3567251461989
5153,5439-WIKXB,41,Yes,Month-to-month,Electronic check,94.55,3851.45,0,93.93780487804878,488.81438392384985
5154,9874-QLCLH,17,Yes,Month-to-month,Electronic check,104.2,1743.5,1,102.55882352941177,200.7869481765835
5155,8294-UIMBA,30,Yes,One year,Bank transfer (automatic),94.4,2638.1,0,87.93666666666667,335.3516949152542
5156,8109-YUOHE,17,Yes,One year,Mailed check,56.1,946.95,0,55.70294117647059,202.55614973262033
5157,5840-NVDCG,16,Yes,Two year,Bank transfer (automatic),68.25,1114.85,0,69.678125,196.0175824175824
5158,8092-NLTGF,72,Yes,Two year,Bank transfer (automatic),24.75,1777.6,0,24.688888888888886,861.8666666666667
5159,5928-QLDHB,9,Yes,Month-to-month,Electronic check,76.25,684.85,0,76.09444444444445,107.77967213114754
5160,9840-EFJQB,1,Yes,Month-to-month,Electronic check,74.35,74.35,0,74.35,12.0
5161,0696-UKTOX,23,Yes,Month-to-month,Electronic check,54.15,1312.45,0,57.06304347826087,290.8476454293629
5162,4801-KFYKL,8,Yes,Month-to-month,Bank transfer (automatic),19.45,159.2,0,19.9,98.2210796915167
5163,3472-OAOOR,19,No,Month-to-month,Mailed check,34.95,610.2,0,32.11578947368421,209.51072961373387
5164,6135-OZQVA,7,Yes,Month-to-month,Electronic check,53.65,404.35,0,57.76428571428572,90.44175209692452
5165,8062-YBDOE,1,Yes,Month-to-month,Electronic check,69.65,69.65,1,69.65,12.0
5166,2252-JHJGE,61,Yes,One year,Electronic check,104.0,6363.45,0,104.31885245901638,734.2442307692307
5167,4188-PCPIG,57,Yes,Two year,Credit card (automatic),70.35,4124.65,0,72.36228070175439,703.5650319829424
5168,6000-APYLU,9,Yes,Month-to-month,Electronic check,80.8,713.1,1,79.23333333333333,105.90594059405942
5169,7105-BENQF,15,Yes,One year,Mailed check,64.85,950.75,0,63.38333333333333,175.92906707787202
5170,7721-DVEKZ,1,Yes,Month-to-month,Mailed check,19.65,19.65,0,19.65,12.0
5171,3566-VVORZ,12,Yes,Month-to-month,Bank transfer (automatic),45.9,505.95,0,42.1625,132.27450980392157
5172,9507-HSMMZ,54,Yes,Two year,Mailed check,20.0,1149.65,0,21.289814814814818,689.79
5173,2480-SQIOB,4,Yes,Month-to-month,Electronic check,44.8,169.65,0,42.4125,45.44196428571429
5174,0947-IDHRQ,7,Yes,Month-to-month,Mailed check,80.3,526.7,1,75.24285714285715,78.70983810709839
5175,7813-TKCVO,20,Yes,One year,Mailed check,20.35,393.15,0,19.6575,231.8329238329238
5176,0128-MKWSG,26,No,Month-to-month,Mailed check,45.8,1147.0,0,44.11538461538461,300.52401746724894
5177,3672-YITQD,36,Yes,Month-to-month,Electronic check,84.1,3021.6,1,83.93333333333334,431.14387633769326
5178,4350-ZTLPI,53,Yes,One year,Bank transfer (automatic),108.95,5718.2,0,107.89056603773585,629.8155117026158
5179,9048-JVYVF,3,Yes,Month-to-month,Electronic check,69.35,191.35,1,63.78333333333333,33.11031002162942
5180,0361-HJRDX,68,No,Two year,Credit card (automatic),64.35,4539.6,0,66.75882352941177,846.5454545454547
5181,5727-MYATE,72,Yes,Two year,Credit card (automatic),90.8,6397.6,0,88.85555555555555,845.4977973568283
5182,3823-KYNQY,12,Yes,One year,Credit card (automatic),24.95,280.4,0,23.366666666666664,134.8617234468938
5183,8988-ECPJR,34,Yes,Month-to-month,Mailed check,79.6,2718.3,1,79.95,409.79396984924625
5184,7570-WELNY,68,Yes,Two year,Bank transfer (automatic),84.7,5711.05,0,83.9860294117647,809.1216056670603
5185,3021-VLNRJ,50,Yes,One year,Credit card (automatic),70.8,3478.15,0,69.563,589.5169491525423
5186,3776-EKTKM,1,No,Month-to-month,Electronic check,36.45,36.45,1,36.45,12.0
5187,2080-CAZNM,41,Yes,Month-to-month,Electronic check,104.4,4133.95,0,100.8280487804878,475.16666666666663
5188,1028-FFNJK,30,Yes,Month-to-month,Electronic check,101.5,2917.65,0,97.25500000000001,344.94384236453203
5189,6907-FLBER,1,Yes,Month-to-month,Electronic check,54.3,54.3,0,54.3,12.0
5190,3001-UNBTL,29,Yes,Month-to-month,Electronic check,103.95,2964.8,0,102.2344827586207,342.2568542568543
5191,5982-PSMKW,23,Yes,Two year,Credit card (automatic),91.1,2198.3,0,95.57826086956523,289.56750823271136
5192,3507-GASNP,60,Yes,Two year,Mailed check,19.95,1189.9,0,19.831666666666667,715.7293233082708
5193,7096-ZNBZI,72,Yes,Two year,Credit card (automatic),26.45,1914.5,0,26.59027777777778,868.5822306238185
5194,1902-XBTFB,22,Yes,Month-to-month,Electronic check,89.4,2001.5,1,90.97727272727273,268.6577181208054
5195,1676-MQAOA,72,Yes,Two year,Bank transfer (automatic),75.1,5336.35,0,74.11597222222223,852.6790945406126
5196,0786-IVLAW,66,Yes,One year,Bank transfer (automatic),108.1,7238.6,0,109.67575757575759,803.54486586494
5197,7566-DSRLQ,72,Yes,Two year,Electronic check,110.15,7998.8,0,111.09444444444445,871.4080798910576
5198,0643-OKLRP,47,Yes,Month-to-month,Electronic check,80.35,3825.85,1,81.40106382978723,571.377722464219
5199,7245-JMTTQ,51,Yes,One year,Electronic check,111.5,5703.25,0,111.82843137254902,613.8026905829597
5200,6050-IJRHS,70,Yes,One year,Electronic check,106.5,7397.0,0,105.67142857142858,833.4647887323944
5201,6202-JVYEU,9,Yes,One year,Electronic check,19.9,164.6,0,18.288888888888888,99.25628140703517
5202,8591-TKMZH,59,Yes,Two year,Mailed check,111.1,6555.2,0,111.10508474576271,708.0324032403241
5203,0734-OXWBT,3,Yes,Month-to-month,Mailed check,70.7,225.65,0,75.21666666666667,38.299858557284296
5204,4282-ACRXS,38,No,Month-to-month,Electronic check,24.85,955.75,0,25.151315789473685,461.5291750503018
5205,0365-TRTPY,37,Yes,Month-to-month,Bank transfer (automatic),91.2,3382.3,0,91.41351351351352,445.0394736842106
5206,7349-ALMUX,37,Yes,Two year,Bank transfer (automatic),65.6,2313.8,0,62.53513513513514,423.2560975609757
5207,9381-NDKME,24,No,Month-to-month,Credit card (automatic),40.65,933.3,1,38.887499999999996,275.5129151291513
5208,6502-KUGLL,14,Yes,Month-to-month,Bank transfer (automatic),59.45,780.85,0,55.775,157.6148023549201
5209,1841-YSJGV,72,Yes,Two year,Credit card (automatic),109.95,7852.4,0,109.0611111111111,857.0150068212822
5210,2794-XIMMO,53,No,One year,Electronic check,60.45,3184.25,1,60.08018867924528,632.1091811414392
5211,8382-SHQEH,8,Yes,Month-to-month,Electronic check,84.9,764.95,1,95.61875,108.12014134275618
5212,3511-BFTJW,72,No,Two year,Credit card (automatic),38.5,2763.0,0,38.375,861.1948051948052
5213,7668-XCFYV,17,Yes,Month-to-month,Electronic check,92.55,1614.7,0,94.98235294117647,209.36142625607778
5214,2983-ZANRP,2,Yes,Month-to-month,Bank transfer (automatic),73.55,145.4,1,72.7,23.722637661454794
5215,7845-URHJN,8,Yes,Month-to-month,Bank transfer (automatic),20.15,156.25,1,19.53125,93.05210918114145
5216,3034-ZBEQN,48,No,One year,Mailed check,34.7,1604.5,1,33.427083333333336,554.8703170028818
5217,5018-HEKFO,10,Yes,Month-to-month,Mailed check,24.5,270.15,0,27.014999999999997,132.31836734693877
5218,2923-ARZLG,0,Yes,One year,Mailed check,19.7,,0,,
5219,3976-NLDEZ,1,Yes,Month-to-month,Mailed check,20.6,20.6,0,20.6,12.0
5220,2282-YGNOR,29,Yes,One year,Credit card (automatic),58.0,1734.5,0,59.810344827586206,358.8620689655172
5221,5336-UFNZP,65,Yes,One year,Electronic check,107.45,7047.5,0,108.42307692307692,787.0637505816659
5222,6854-EXGSF,8,Yes,Month-to-month,Bank transfer (automatic),65.5,573.15,0,71.64375,105.00458015267174
5223,1241-EZFMJ,61,Yes,Two year,Bank transfer (automatic),25.45,1538.6,0,25.22295081967213,725.4695481335953
5224,9233-PSYHO,45,Yes,One year,Bank transfer (automatic),100.15,4459.8,0,99.10666666666667,534.3744383424863
5225,5376-PCKNB,72,Yes,One year,Credit card (automatic),104.45,7459.0,0,103.59722222222223,856.9459071325992
5226,8044-BGWPI,12,Yes,Month-to-month,Electronic check,21.15,306.05,0,25.504166666666666,173.645390070922
5227,4060-LDNLU,7,Yes,Month-to-month,Electronic check,96.2,639.7,0,91.38571428571429,79.7962577962578
5228,3589-PPVKW,9,Yes,Month-to-month,Mailed check,44.4,348.15,0,38.68333333333333,94.09459459459458
5229,8327-LZKAS,43,Yes,One year,Electronic check,107.55,4533.9,1,105.43953488372092,505.8744769874477
5230,5887-IKKYO,58,Yes,Two year,Bank transfer (automatic),94.35,5563.65,0,95.925,707.6184419713832
5231,1075-BGWOH,16,Yes,Month-to-month,Electronic check,98.75,1587.55,1,99.221875,192.91746835443035
5232,1755-RMCXH,2,Yes,Month-to-month,Mailed check,20.3,40.25,0,20.125,23.79310344827586
5233,0302-JOIVN,8,Yes,Month-to-month,Electronic check,101.15,842.9,1,105.3625,99.99802273850716
5234,3858-XHYJO,40,Yes,One year,Bank transfer (automatic),105.75,4228.55,0,105.71375,479.8354609929078
5235,4299-SIMNS,9,Yes,Month-to-month,Electronic check,81.15,784.45,0,87.16111111111111,116.0
5236,7025-IWFHT,41,Yes,One year,Electronic check,89.55,3729.75,0,90.96951219512195,499.7989949748744
5237,6261-LHRTG,26,Yes,Month-to-month,Credit card (automatic),54.75,1406.9,0,54.111538461538466,308.36164383561646
5238,7841-FCRQD,33,Yes,One year,Credit card (automatic),53.75,1857.3,0,56.28181818181818,414.65302325581393
5239,2056-EVGZL,68,Yes,One year,Credit card (automatic),105.75,7322.5,0,107.68382352941177,830.921985815603
5240,8777-MBMTS,65,Yes,Two year,Credit card (automatic),105.85,6725.5,0,103.46923076923076,762.4563060935286
5241,7753-USQYQ,55,Yes,One year,Electronic check,64.2,3627.3,0,65.9509090909091,678.0
5242,5366-IJEQJ,20,Yes,Month-to-month,Electronic check,88.7,1761.45,1,88.0725,238.3021420518602
5243,7661-CPURM,19,Yes,One year,Credit card (automatic),87.7,1725.95,0,90.83947368421053,236.16191562143672
5244,6233-HXJMX,45,Yes,Month-to-month,Credit card (automatic),89.3,4192.15,0,93.15888888888888,563.3348264277715
5245,5902-WBLSE,70,Yes,Two year,Credit card (automatic),20.15,1411.2,0,20.16,840.4168734491316
5246,1981-INRFU,2,Yes,Month-to-month,Electronic check,79.75,164.5,1,82.25,24.752351097178682
5247,4971-PUYQO,27,Yes,Month-to-month,Mailed check,94.55,2724.6,1,100.91111111111111,345.79799048122686
5248,3239-TPHPZ,12,Yes,Two year,Electronic check,20.05,264.55,0,22.045833333333334,158.33416458852867
5249,5115-GZDEL,72,No,Two year,Credit card (automatic),67.2,4671.7,0,64.88472222222222,834.2321428571427
5250,3338-CVVEH,12,Yes,Month-to-month,Electronic check,94.55,1173.55,0,97.79583333333333,148.94341618191433
5251,8485-GJCDN,5,Yes,Month-to-month,Mailed check,69.05,318.5,1,63.7,55.35119478638668
5252,2615-YVMYX,71,Yes,Month-to-month,Electronic check,107.5,7713.55,0,108.64154929577465,861.0474418604651
5253,2851-STERV,35,Yes,One year,Electronic check,73.0,2471.25,0,70.60714285714286,406.23287671232873
5254,4393-GEADV,70,Yes,Two year,Credit card (automatic),114.75,7842.3,0,112.03285714285714,820.1098039215688
5255,8486-AYEQH,31,Yes,Month-to-month,Electronic check,76.05,2227.8,0,71.86451612903227,351.52662721893495
5256,1527-SXDPN,52,Yes,Two year,Bank transfer (automatic),96.25,4990.25,1,95.96634615384616,622.1610389610389
5257,6029-WTIPC,37,Yes,Month-to-month,Electronic check,101.1,3744.05,1,101.19054054054054,444.3976261127597
5258,8634-CILSZ,69,Yes,One year,Bank transfer (automatic),104.7,7220.35,1,104.64275362318841,827.5472779369627
5259,5419-JKZNQ,30,Yes,Month-to-month,Mailed check,77.9,2351.45,0,78.38166666666666,362.2259306803594
5260,2495-KZNFB,33,Yes,Month-to-month,Electronic check,90.65,2989.6,0,90.5939393939394,395.75510204081627
5261,1409-PHXTF,54,Yes,Two year,Electronic check,110.45,6077.75,0,112.55092592592592,660.3259393390674
5262,4560-WQAQW,59,Yes,One year,Bank transfer (automatic),68.7,4070.95,0,68.99915254237288,711.0829694323144
5263,9591-YVTEB,55,No,Month-to-month,Electronic check,44.85,2479.05,0,45.07363636363637,663.2909698996656
5264,9309-BZGNT,69,No,One year,Credit card (automatic),29.8,2134.3,0,30.93188405797102,859.4496644295302
5265,4274-DRSQT,66,Yes,One year,Bank transfer (automatic),88.9,6000.1,0,90.91060606060607,809.9122609673791
5266,2027-DNKIV,37,Yes,One year,Mailed check,58.75,2203.1,0,59.54324324324324,449.99489361702126
5267,8075-GXIUB,9,Yes,One year,Credit card (automatic),19.85,183.15,0,20.35,110.72040302267001
5268,2885-HIJDH,69,Yes,Two year,Bank transfer (automatic),86.9,6194.1,0,89.7695652173913,855.3417721518988
5269,5424-RLQLC,10,Yes,Month-to-month,Mailed check,59.65,638.95,0,63.895,128.5398155909472
5270,6682-QJDGB,40,Yes,Month-to-month,Mailed check,55.25,2139.2,1,53.48,464.6226244343891
5271,6507-DTJZV,13,Yes,Month-to-month,Credit card (automatic),66.4,831.75,0,63.98076923076923,150.31626506024097
5272,8780-IXSTS,6,Yes,Month-to-month,Electronic check,90.1,521.3,1,86.88333333333333,69.42952275249723
5273,7673-BQGKU,69,Yes,Two year,Bank transfer (automatic),20.15,1337.5,0,19.384057971014492,796.5260545905708
5274,6723-WSNTY,66,Yes,One year,Credit card (automatic),108.1,7181.95,0,108.81742424242424,797.2562442183164
5275,9530-EHPOH,11,Yes,Month-to-month,Electronic check,53.75,608.0,1,55.27272727272727,135.73953488372092
5276,2725-IWWBA,46,Yes,One year,Mailed check,56.9,2560.1,0,55.654347826086955,539.9156414762741
5277,0345-HKJVM,6,Yes,Month-to-month,Electronic check,89.3,577.6,1,96.26666666666667,77.61702127659575
5278,1061-PNTHC,56,Yes,Month-to-month,Mailed check,109.6,5953.0,0,106.30357142857143,651.7883211678832
5279,0394-YONDK,70,Yes,Two year,Credit card (automatic),25.15,1790.15,0,25.57357142857143,854.1471172962226
5280,6574-MCOEH,33,Yes,One year,Electronic check,79.15,2531.4,0,76.70909090909092,383.7877447883765
5281,7399-QHBJS,72,Yes,Two year,Credit card (automatic),66.75,4760.3,0,66.11527777777778,855.7842696629214
5282,3049-SOLAY,3,Yes,Month-to-month,Electronic check,95.2,292.85,1,97.61666666666667,36.91386554621849
5283,0997-YTLNY,19,Yes,Month-to-month,Mailed check,48.8,953.65,0,50.19210526315789,234.50409836065575
5284,3317-HRTNN,5,No,Month-to-month,Electronic check,45.7,198.0,1,39.6,51.99124726477024
5285,9479-HYNYL,71,Yes,Two year,Credit card (automatic),80.7,5705.05,0,80.35281690140846,848.3345724907063
5286,3235-ETOOB,8,Yes,Month-to-month,Electronic check,74.5,609.9,1,76.2375,98.23892617449664
5287,9708-KFDBY,1,Yes,Month-to-month,Credit card (automatic),20.55,20.55,0,20.55,12.0
5288,8058-INTPH,1,Yes,Month-to-month,Electronic check,79.65,79.65,1,79.65,12.0
5289,3642-GKTCT,61,Yes,One year,Mailed check,115.1,6993.65,0,114.64999999999999,729.1381407471764
5290,0774-RMNUW,71,No,Two year,Bank transfer (automatic),59.7,4122.65,0,58.06549295774647,828.6733668341707
5291,1334-PDUKM,68,Yes,One year,Credit card (automatic),86.45,5762.95,0,84.74926470588235,799.9467900520532
5292,0756-MPZRL,46,No,One year,Credit card (automatic),33.7,1537.85,0,33.43152173913043,547.6023738872402
5293,2242-MFOTG,33,Yes,One year,Bank transfer (automatic),80.1,2603.3,0,78.88787878787879,390.0074906367041
5294,2927-CVULT,53,Yes,Two year,Bank transfer (automatic),104.05,5566.4,0,105.02641509433961,641.968284478616
5295,2144-BFDSO,50,Yes,Month-to-month,Bank transfer (automatic),108.75,5431.9,0,108.63799999999999,599.3820689655172
5296,8745-PVESG,57,No,One year,Credit card (automatic),41.1,2258.25,0,39.61842105263158,659.3430656934306
5297,7647-GYYKX,54,Yes,Two year,Bank transfer (automatic),20.35,1092.35,0,20.2287037037037,644.137592137592
5298,5647-FXOTP,60,Yes,Month-to-month,Electronic check,105.9,6401.25,0,106.6875,725.3541076487252
5299,5569-OUICF,28,Yes,Month-to-month,Credit card (automatic),101.3,2812.2,1,100.43571428571428,333.13326752221127
5300,8821-XNHVZ,1,Yes,Month-to-month,Mailed check,80.05,80.05,1,80.05,12.0
5301,2082-OJVTK,29,Yes,Month-to-month,Electronic check,89.2,2698.35,1,93.04655172413793,363.0067264573991
5302,9700-ISPUP,10,Yes,Month-to-month,Electronic check,65.5,616.9,0,61.69,113.01984732824427
5303,9839-ETQOE,43,No,Month-to-month,Electronic check,40.45,1912.85,0,44.48488372093023,567.4709517923361
5304,6078-VESFR,13,Yes,Month-to-month,Bank transfer (automatic),70.45,849.1,0,65.31538461538462,144.6302342086586
5305,9027-TMATR,43,Yes,Two year,Electronic check,78.8,3460.3,0,80.47209302325582,526.9492385786803
5306,5940-NFXKV,19,Yes,Month-to-month,Electronic check,83.65,1465.75,1,77.14473684210526,210.26897788404065
5307,1941-HOSAM,1,Yes,Month-to-month,Electronic check,90.1,90.1,0,90.1,12.0
5308,9110-HSGTV,69,Yes,Two year,Credit card (automatic),82.45,5555.3,0,80.51159420289855,808.5336567616737
5309,0704-VCUMB,61,Yes,Two year,Credit card (automatic),20.25,1278.8,0,20.963934426229507,757.8074074074074
5310,6171-ZTVYB,43,Yes,Month-to-month,Bank transfer (automatic),66.25,2907.35,0,67.61279069767441,526.6143396226414
5311,8053-WWDRO,6,Yes,Month-to-month,Bank transfer (automatic),19.5,146.3,1,24.383333333333336,90.03076923076924
5312,9564-KCLHR,1,Yes,Month-to-month,Mailed check,51.25,51.25,1,51.25,12.0
5313,1935-IMVBB,56,Yes,Month-to-month,Mailed check,89.7,4952.95,0,88.44553571428571,662.6020066889632
